Customer ID,Product ID,Order ID,Customer Age,Gender,Product Name,MRP,Discount Price,Category,State,City,Subscription,Bill Number,Time Spent on Website,Rating,Marketing/Advertisement,Ship Mode,Order Status,Order Date,Delivery Date,Cancellation Date,Payment Method,Pin Code,Total Order Value,Payment Status,No of Clicks,Year,Month,Shipping Charges
LRN51,CE912,51243057,60,Female,Cavin's Chocolate Milkshake,1040.37,821.89,Branded,Andhra Pradesh,Nellore,Freepass,1.11E+11,2.99,1.8,Facebook,Priority,Delivered,10/12/2022,12/12/2022,,Debit,335313,921.89,Paid,98,2022,December,100
GJT06,XN657,766292420,55,Female,Kellogg's Corn Flakes,667.19,560.44,Local,Telangana,Karimnagar,Premium,4.73E+11,10.45,2.2,Instagram,Free,Delivered,28-01-2022,6/2/2022,,Debit,387270,560.44,Pending,90,2022,January,0
NDD93,BP240,602452125,18,Female,Kellogg's Corn Flakes,1136.51,841.02,Local,Gujarat,Bhavnagar,Freepass,7.29E+11,4.56,1.9,Friends,Express plus,Returned,8/4/2021,12/4/2021,,Credit,878728,Returned,Returned,23,2021,April,150
LNI91,QB184,502531508,34,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,467.37,429.98,Local,Telangana,Nalgonda,Premium,5.10E+11,7.28,2.3,Friends,Free,Delivered,16-09-2023,23-09-2023,,Credit,435314,429.98,Paid,14,2023,September,0
XCT63,IS123,437936636,65,Male,Tata Sampann Chana Dal,215.13,185.01,Branded,Gujarat,Ahmedabad,Freepass,6.35E+11,4.55,3.1,Facebook,Priority,Shipped,24-02-2023,27-02-2023,,Credit,666036,285.01,Pending,76,2023,February,100
DXV49,RV852,934409510,48,Male,Harpic Bathroom Cleaner - Floral,1642.46,1511.06,Imported,Gujarat,Rajkot,Freepass,9.75E+11,3.26,3,Instagram,Free,Delivered,11/10/2021,21-10-2021,,Debit,956694,1511.06,Paid,17,2021,October,0
TKM10,HB809,601028701,18,Female,Kellogg's Corn Flakes,1492.34,850.63,Branded,Gujarat,Surat,Freepass,5.77E+11,14.52,2.1,Instagram,Priority,Shipped,17-02-2023,19-02-2023,,Credit,789177,950.63,Paid,2,2023,February,100
RCY16,BZ576,852560643,27,Male,Parle Nutricrunch Digestive Cookies,303.14,224.32,Local,Telangana,Khammam,Freepass,2.76E+11,16.86,3.4,TV,Express plus,Delivered,24-02-2023,1/3/2023,,Debit,597475,374.32,Paid,70,2023,February,150
ESN97,FH382,884348173,22,Female,Tata Tea,695.98,368.87,Branded,Telangana,Hyderabad,Premium Plus,8.04E+11,1.55,3.5,Friends,Free,Delivered,25-08-2022,1/9/2022,,Credit,7728,368.87,Paid,98,2022,August,0
NKD62,RD888,382254749,66,Male,VSR Channa Dal,990.36,673.44,Imported,Gujarat,Junagadh,Freepass,8.64E+11,3.68,2.8,Friends,Priority,Delivered,2/2/2021,4/2/2021,,Credit,421203,773.44,Pending,61,2021,February,100
VFI98,FW229,908812266,29,Male,Cavin's Chocolate Milkshake,1550.78,806.41,Local,Andhra Pradesh,Anantapur,Freepass,3.79E+11,8.25,3.4,Instagram,Priority,Shipped,9/8/2021,11/8/2021,,Debit,677561,906.41,Paid,64,2021,August,100
EMY56,AJ333,374792716,61,Male,Tenali Double Horse Chana Dal,339.71,288.75,Imported,Telangana,Khammam,Freepass,5.19E+11,26.99,1,Friends,Express plus,Delivered,29-06-2021,4/7/2021,,Debit,793974,438.75,Pending,50,2021,June,150
KCU22,VW150,343452981,58,Female,Wagh Bakri Masala Tea,134.39,90.04,Local,Telangana,Nalgonda,Premium,1.92E+11,5.87,4.4,Instagram,Free,Delivered,3/7/2023,13-07-2023,,Debit,367677,90.04,Pending,77,2023,July,0
DUE87,FK657,727050407,36,Female,Tata Sampann Chana Dal,1473.87,1238.05,Imported,Andhra Pradesh,Guntur,Premium Plus,8.60E+11,6.33,1,Other,Priority,Delivered,30-10-2021,1/11/2021,,Credit,16697,1263.05,Paid,48,2021,October,25
SBD68,TA308,569193057,18,Female,Tenali Double Horse Chana Dal,1045.15,836.12,Imported,Gujarat,Surat,Premium,4.86E+11,28.04,2.7,Facebook,Priority,Delivered,4/10/2023,6/10/2023,,COD,954026,886.12,Paid,87,2023,October,50
JML43,MS824,41550276,70,Male,Wagh Bakri Masala Tea,105.94,82.63,Local,Andhra Pradesh,Visakhapatnam,Freepass,8.02E+11,1.73,2.2,Other,Priority,Shipped,13-10-2023,16-10-2023,,Debit,65350,182.63,Pending,46,2023,October,100
UHW24,FZ266,278926251,69,Female,Ariel Matic Front Load Liquid Detergent,681.6,524.83,Branded,Telangana,Ramagundam,Premium,1.05E+11,1.13,2.8,TV,Express plus,Delivered,29-04-2023,4/5/2023,,Credit,302100,599.83,Paid,95,2023,April,75
JWD72,AW987,770617367,21,Female,Pigeon Induction Cooktop Acer Plus: 1800 W,1052.44,747.23,Local,Maharashtra,Navi Mumbai,Premium Plus,8569991984,4.95,4.2,Facebook,Express plus,Delivered,18-03-2022,22-03-2022,,Credit,374165,797.23,Paid,21,2022,March,50
FPG90,PG038,393031408,55,Female,Premia Tur Dal Latur (Kandi Pappu),1021.96,633.62,Local,Maharashtra,Pune,Freepass,1.83E+11,23.51,4.5,Instagram,Free,Delivered,5/10/2021,13-10-2021,,UPI,954585,633.62,Paid,46,2021,October,0
BNZ61,CR833,885587676,36,Male,Sofit Soya Drink Vanilla,598.65,443,Local,Andhra Pradesh,Guntur,Freepass,7.43E+11,4.7,3.4,TV,Free,Shipped,8/11/2023,15-11-2023,,Debit,647995,443,Paid,77,2023,November,0
LPG65,UY337,520703025,55,Female,Parle Nutricrunch Digestive Cookies,499.57,424.63,Branded,Gujarat,Ahmedabad,Premium Plus,4.83E+11,2.52,2,Instagram,Free,Shipped,2/8/2022,11/8/2022,,Debit,68574,424.63,Paid,69,2022,August,0
XVT40,EY860,526735307,56,Female,Parle Nutricrunch Digestive Cookies,1763.88,1269.99,Imported,Gujarat,Ahmedabad,Freepass,30359119065,3.52,1.8,Other,Free,Delivered,28-11-2021,6/12/2021,,Credit,763487,1269.99,Pending,24,2021,November,0
PAR71,BC519,190464877,57,Male,Wagh Bakri Masala Tea,499.13,259.55,Imported,Maharashtra,Mumbai,Freepass,6.93E+11,8.96,4.7,Friends,Free,Delivered,7/7/2021,16-07-2021,,Credit,59538,259.55,Paid,6,2021,July,0
OLC72,DJ636,568105471,34,Male,Harpic Bathroom Cleaner - Floral,1237.87,680.83,Imported,Andhra Pradesh,Visakhapatnam,Freepass,3.54E+11,1.34,4.7,Friends,Free,Delivered,28-12-2023,6/1/2024,,UPI,59317,680.83,Paid,94,2023,December,0
OBI59,JX063,712437800,62,Male,Cavin's Chocolate Milkshake,737.26,405.49,Branded,Andhra Pradesh,Rajahmundry,Freepass,1.06E+11,5.04,4.2,Instagram,Free,Shipped,28-04-2021,5/5/2021,,Debit,740058,405.49,Paid,2,2021,April,0
EGI47,BZ684,403794481,44,Male,Amul Taaza Toned Milk,808.34,517.34,Imported,Maharashtra,Nagpur,Premium,1.09E+11,5.89,2.1,Instagram,Free,Delivered,20-12-2022,30-12-2022,,Debit,594938,517.34,Paid,73,2022,December,0
PSI49,PH222,908781642,27,Male,Harpic Bathroom Cleaner - Floral,983.37,786.7,Branded,Andhra Pradesh,Vijayawada,Premium,4.71E+11,4.24,3.3,Facebook,Free,Delivered,4/7/2023,13-07-2023,,Debit,839951,786.7,Paid,27,2023,July,0
RXB75,FA408,673066415,46,Male,Tata Sampann Moong Dal (Pesara Pappu),844.56,633.42,Local,Telangana,Hyderabad,Freepass,4.80E+11,3.23,4,Instagram,Free,Shipped,20-12-2021,29-12-2021,,Debit,330919,633.42,Paid,73,2021,December,0
UXT02,GQ291,726466350,25,Male,Amul Taaza Toned Milk,1917.04,1380.27,Local,Gujarat,Surat,Premium,4.89E+11,14.1,4.7,TV,Free,Shipped,28-09-2022,8/10/2022,,Credit,915289,1380.27,Pending,33,2022,September,0
BDE57,XQ387,415530703,22,Male,Kellogg's Corn Flakes,521.51,448.5,Local,Andhra Pradesh,Guntur,Premium,28861855793,1.02,4.2,Facebook,Express plus,Delivered,22-06-2021,26-06-2021,,Debit,750768,523.5,Paid,60,2021,June,75
ZGP71,JE533,894205655,50,Male,Amul Butter Unsalted,1015.41,741.25,Local,Gujarat,Vadodara,Freepass,9.86E+11,4.77,2.5,Instagram,Priority,Delivered,11/10/2021,14-10-2021,,Credit,121904,841.25,Paid,58,2021,October,100
JFT90,KL935,797674587,40,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,1385.79,1164.06,Local,Maharashtra,Pune,Freepass,3.97E+11,11.38,2,Other,Express plus,Cancelled,29-05-2022,3/6/2022,14-06-2022,Cancelled,399609,Cancelled,Cancelled,80,2022,May,Cancelled
TWX65,VT369,346555159,33,Male,Amul Butter Unsalted,1982.13,1347.85,Imported,Telangana,Ramagundam,Freepass,9.29E+11,4.92,4.6,TV,Free,Delivered,20-12-2023,28-12-2023,,Credit,889206,1347.85,Paid,23,2023,December,0
ASZ08,ZN027,333231,42,Female,Tata Tea Chakra Gold Premium Tea,1803.53,1280.51,Local,Gujarat,Bharuch,Premium,5.57E+11,4.36,1.6,Other,Express plus,Shipped,30-07-2023,3/8/2023,,Credit,526276,1355.51,Paid,80,2023,July,75
NCK07,QT251,256168314,40,Female,Cavin's Chocolate Milkshake,241.35,183.43,Local,Gujarat,Vadodara,Freepass,5.93E+11,5.21,4.9,Instagram,Priority,Shipped,27-10-2021,30-10-2021,,Debit,454469,283.43,Paid,4,2021,October,100
DGN78,ZW677,661016518,47,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,332.36,229.33,Branded,Andhra Pradesh,Tirupati,Premium,8.54E+11,8.73,3.4,Friends,Priority,Delivered,16-11-2021,18-11-2021,,Credit,944693,279.33,Paid,9,2021,November,50
ISV03,YM722,811267442,23,Female,Sunfeast Dark Fantasy Yumfills Cake,652.02,541.18,Branded,Gujarat,Rajkot,Freepass,40258362898,4.93,2.7,Facebook,Free,Cancelled,27-02-2021,9/3/2021,19-03-2021,Cancelled,732063,Cancelled,Cancelled,41,2021,February,Cancelled
ALH38,FC344,619823287,20,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,85.86,51.52,Local,Telangana,Ramagundam,Freepass,3.09E+11,3.96,3.7,Other,Priority,Delivered,20-10-2023,23-10-2023,,Debit,457333,151.52,Paid,68,2023,October,100
KPU67,YR357,800470292,66,Female,Usha Heavy Weight Iron - El3710: 1000 W,1179.39,1061.45,Local,Maharashtra,Solapur,Freepass,6.05E+11,3.09,4.2,Other,Free,Shipped,3/1/2023,12/1/2023,,Debit,293395,1061.45,Paid,75,2023,January,0
GSL77,VS365,297053912,57,Female,Amul Butter Unsalted,180.86,159.16,Branded,Telangana,Ramagundam,Premium Plus,3.46E+11,1.26,3.9,Friends,Priority,Delivered,12/8/2022,14-08-2022,,Credit,162943,184.16,Paid,20,2022,August,25
GWE04,LM096,654140824,43,Male,Kellogg's Corn Flakes,1980.49,1445.76,Imported,Telangana,Suryapet,Premium Plus,99969732382,9.51,3.4,Instagram,Free,Shipped,19-07-2023,26-07-2023,,COD,655793,1445.76,Paid,23,2023,July,0
HPJ97,BD053,995768290,66,Female,Amul Taaza Toned Milk,119.29,84.7,Local,Maharashtra,Pune,Freepass,9.95E+11,12.09,3.9,Facebook,Free,Delivered,23-05-2021,31-05-2021,,Debit,3389,84.7,Paid,72,2021,May,0
GVT42,RK007,557295904,58,Female,Tata Tea Chakra Gold Premium Tea,1905.9,1467.54,Local,Gujarat,Bhavnagar,Freepass,9.07E+11,4.34,1.9,Other,Priority,Delivered,24-12-2023,26-12-2023,,Debit,243358,1567.54,Paid,16,2023,December,100
WKV32,GG302,34390561,52,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,1814.83,1651.5,Branded,Maharashtra,Pune,Premium,8.34E+11,8.33,4.4,Instagram,Free,Shipped,7/8/2021,17-08-2021,,Debit,790464,1651.5,Pending,28,2021,August,0
ITG51,YB912,209665712,36,Female,VSR Channa Dal,40.3,23.78,Local,Andhra Pradesh,Nellore,Premium,3.17E+11,2.12,2.5,Instagram,Free,Delivered,4/2/2023,11/2/2023,,UPI,189894,23.78,Paid,22,2023,February,0
QZX16,TO393,489196119,37,Male,Premia Tur Dal Latur (Kandi Pappu),850.7,680.56,Local,Telangana,Nalgonda,Freepass,1.73E+11,3.41,3.1,TV,Priority,Delivered,18-06-2021,21-06-2021,,COD,605830,780.56,Paid,55,2021,June,100
OTD12,WN523,654581816,62,Male,Tata Sampann Chana Dal,290.76,247.15,Branded,Andhra Pradesh,Kadapa,Premium,8.42E+11,3.9,2.3,Facebook,Free,Delivered,23-08-2021,1/9/2021,,Debit,669010,247.15,Paid,95,2021,August,0
SII11,GH015,332516632,32,Male,Kellogg's Corn Flakes,1136.34,636.35,Branded,Gujarat,Ahmedabad,Freepass,8.30E+11,7.91,4.9,Instagram,Free,Delivered,7/9/2022,14-09-2022,,Netbanking,780127,636.35,Paid,75,2022,September,0
DIM81,QZ608,76276053,44,Male,Kellogg's Corn Flakes,1354.35,1002.22,Branded,Telangana,Karimnagar,Freepass,9.90E+11,3.62,2.5,Facebook,Express plus,Delivered,14-05-2022,19-05-2022,,Credit,307310,1152.22,Paid,80,2022,May,150
GMN11,CN605,576800525,20,Female,Tata Sampann Chana Dal,823.23,419.85,Local,Maharashtra,Amravati,Freepass,3.47E+11,3.83,3,Instagram,Free,Shipped,17-06-2023,25-06-2023,,UPI,798964,419.85,Paid,75,2023,June,0
GLK22,EN543,378975648,43,Male,Parle Nutricrunch Digestive Cookies,1525.7,1388.39,Branded,Gujarat,Gandhinagar,Freepass,2.01E+11,2.48,1.7,Friends,Express plus,Cancelled,19-04-2023,24-04-2023,5/5/2023,Cancelled,948237,Cancelled,Cancelled,66,2023,April,Cancelled
VSJ69,VZ946,392999826,31,Male,Ariel Matic Front Load Liquid Detergent,630.71,580.25,Branded,Gujarat,Bhavnagar,Premium,4.30E+11,53.28,2,Other,Free,Delivered,11/10/2021,20-10-2021,,Netbanking,169805,580.25,Paid,74,2021,October,0
AAT53,HB088,735197374,25,Male,Wagh Bakri Masala Tea,775.66,698.09,Local,Gujarat,Ahmedabad,Premium,6.65E+11,1.28,1.4,Other,Express plus,Returned,21-01-2022,26-01-2022,,Debit,862410,Returned,Returned,16,2022,January,75
POX75,NF665,646381369,47,Male,Tata Tea Chakra Gold Premium Tea,1110.52,943.94,Imported,Maharashtra,Navi Mumbai,Freepass,9.84E+11,8.05,2.9,Other,Free,Delivered,21-10-2022,28-10-2022,,COD,869161,943.94,Paid,9,2022,October,0
VOR36,NS385,616724729,66,Male,Sunfeast Dark Fantasy Yumfills Cake,538.34,457.59,Imported,Maharashtra,Thane,Freepass,6.79E+11,9.76,2.2,Instagram,Express plus,Shipped,30-10-2023,4/11/2023,,Credit,988410,607.59,Paid,30,2023,October,150
DLO40,OG907,971523694,23,Female,Ariel Matic Top Load Liquid Detergent,775.81,566.34,Branded,Telangana,Hyderabad,Premium Plus,70808492219,13.5,3.8,Other,Priority,Delivered,16-12-2022,18-12-2022,,Credit,222818,591.34,Paid,13,2022,December,25
RPW23,DH222,652545421,20,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,655.34,583.25,Imported,Telangana,Ramagundam,Freepass,5.18E+11,12.38,4,Friends,Express plus,Delivered,5/1/2022,9/1/2022,,Debit,123855,733.25,Pending,33,2022,January,150
JPP60,WG074,126085884,47,Male,Tenali Double Horse Chana Dal,379.24,231.34,Imported,Andhra Pradesh,Kadapa,Freepass,4.36E+11,29.63,2.9,Friends,Priority,Shipped,24-10-2023,27-10-2023,,Debit,560283,331.34,Paid,1,2023,October,100
EAH34,UA088,658350170,30,Male,Sunfeast Dark Fantasy Yumfills Cake,521.67,432.99,Local,Andhra Pradesh,Vizianagaram,Freepass,5.98E+11,22.77,4.9,TV,Priority,Returned,10/2/2021,13-02-2021,,UPI,508122,Returned,Returned,79,2021,February,100
MQA31,IW382,402289258,56,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,1922.06,1326.22,Branded,Maharashtra,Nagpur,Freepass,6.21E+11,12.54,4.3,Instagram,Priority,Shipped,25-01-2022,27-01-2022,,Debit,359035,1426.22,Paid,98,2022,January,100
JFC01,CU737,787512401,30,Male,Usha Heavy Weight Iron - El3710: 1000 W,684.26,451.61,Local,Maharashtra,Nagpur,Freepass,8.49E+11,6.44,2.7,Facebook,Free,Delivered,15-06-2023,25-06-2023,,Credit,894757,451.61,Paid,98,2023,June,0
DHK22,NY188,809787311,51,Female,Tata Tea Chakra Gold Premium Tea,1899.06,1234.39,Local,Andhra Pradesh,Vijayawada,Freepass,7.28E+11,1.46,1.2,Instagram,Free,Shipped,11/4/2022,20-04-2022,,Netbanking,177496,1234.39,Paid,94,2022,April,0
ZKT17,OD891,603175813,62,Female,Parle Nutricrunch Digestive Cookies,1087.72,978.95,Branded,Andhra Pradesh,Kurnool,Freepass,2.83E+11,8.69,3.3,Facebook,Free,Shipped,3/4/2021,11/4/2021,,Credit,428255,978.95,Paid,71,2021,April,0
LNU11,HJ439,384922713,70,Male,Amul Butter Unsalted,487.12,423.79,Local,Maharashtra,Navi Mumbai,Freepass,9.41E+11,1.19,4.7,Instagram,Free,Delivered,18-09-2021,25-09-2021,,UPI,326616,423.79,Paid,47,2021,September,0
KGE17,JM971,870176717,61,Male,Amul Butter Unsalted,1208.95,1015.52,Branded,Andhra Pradesh,Anantapur,Freepass,8.13E+11,50.72,4.9,Instagram,Priority,Returned,15-02-2022,17-02-2022,,Credit,231933,Returned,Returned,73,2022,February,100
IBC79,MF310,844700565,56,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,652.49,515.47,Imported,Telangana,Warangal,Premium,6.79E+11,17.39,3.5,Instagram,Free,Shipped,2/2/2023,9/2/2023,,Credit,438984,515.47,Paid,46,2023,February,0
SGL14,WP658,890976288,21,Male,Tata Sampann Chana Dal,1836.82,1285.77,Branded,Maharashtra,Navi Mumbai,Freepass,2.07E+11,2.94,4.4,Instagram,Free,Delivered,26-11-2022,6/12/2022,,Netbanking,873939,1285.77,Pending,71,2022,November,0
ESV38,NG917,961607347,60,Male,Tata Sampann Chana Dal,715.63,579.66,Branded,Andhra Pradesh,Anantapur,Freepass,37971930218,4.63,1.2,Instagram,Express plus,Shipped,20-08-2023,25-08-2023,,Credit,689339,729.66,Paid,5,2023,August,150
DDG88,IQ274,82637095,30,Female,Tata Sampann Moong Dal (Pesara Pappu),597.76,400.5,Local,Maharashtra,Navi Mumbai,Freepass,3.64E+11,14.26,2.2,Friends,Priority,Shipped,24-12-2023,26-12-2023,,Netbanking,157685,500.5,Paid,63,2023,December,100
UQF47,QS012,770649699,25,Female,Ariel Matic Top Load Liquid Detergent,914.02,566.69,Local,Gujarat,Jamnagar,Freepass,2.59E+11,12.69,3.4,Instagram,Free,Returned,2/5/2021,10/5/2021,,Debit,72880,Returned,Returned,53,2021,May,0
UIV44,TV318,416912375,55,Female,Premia Tur Dal Latur (Kandi Pappu),196.08,129.41,Branded,Gujarat,Ahmedabad,Freepass,9.37E+11,2.01,2.6,Other,Free,Delivered,2/6/2022,10/6/2022,,Debit,273228,129.41,Paid,19,2022,June,0
WMB48,GH138,211545994,52,Female,Amul Butter Unsalted,1382.5,705.08,Branded,Telangana,Khammam,Premium,1.77E+11,3.1,4.8,Facebook,Free,Delivered,7/7/2022,15-07-2022,,Debit,631817,705.08,Paid,77,2022,July,0
LUP92,CA794,641568035,24,Male,Kellogg's Corn Flakes,1833.96,1448.83,Branded,Gujarat,Ahmedabad,Freepass,5.52E+11,10.18,5,TV,Free,Shipped,15-04-2021,24-04-2021,,Debit,542881,1448.83,Paid,81,2021,April,0
MJK78,KX192,297390243,45,Female,Wagh Bakri Masala Tea,1870.7,1309.49,Local,Gujarat,Anand,Freepass,9.77E+11,15.53,4.6,Instagram,Priority,Delivered,21-11-2021,24-11-2021,,UPI,972848,1409.49,Pending,61,2021,November,100
KPB44,FP856,170181133,23,Female,Sunfeast Dark Fantasy Yumfills Cake,1038.39,571.11,Local,Gujarat,Rajkot,Premium,6.54E+11,28.26,3.3,Friends,Free,Returned,31-05-2021,10/6/2021,,UPI,465958,Returned,Returned,47,2021,May,0
BDB30,BN692,437960408,27,Male,Nutri Delite Breakfast Cereal,1049.69,692.8,Local,Andhra Pradesh,Kurnool,Premium,2.58E+11,4.94,4.6,Friends,Express plus,Delivered,5/7/2023,9/7/2023,,Netbanking,687599,767.8,Paid,24,2023,July,75
LGG54,RV128,204351993,65,Female,Tata Sampann Chana Dal,464.08,324.86,Local,Andhra Pradesh,Rajahmundry,Premium Plus,1.66E+11,14.79,1.1,Instagram,Free,Delivered,18-09-2022,26-09-2022,,Credit,511041,324.86,Paid,18,2022,September,0
DRR18,VE749,406525109,36,Male,Tata Sampann Moong Dal (Pesara Pappu),573.61,395.79,Imported,Gujarat,Vadodara,Freepass,7.74E+11,3.1,2.1,Facebook,Free,Shipped,11/8/2021,18-08-2021,,Netbanking,639434,395.79,Pending,47,2021,August,0
QPG04,XU863,312266074,18,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1175.69,1105.15,Local,Maharashtra,Kolhapur,Premium,3.06E+11,8.26,4.7,TV,Free,Returned,30-01-2021,9/2/2021,,Netbanking,583590,Returned,Returned,13,2021,January,0
ZUK10,RL834,566797557,55,Female,Parle Nutricrunch Digestive Cookies,1691.25,1200.79,Local,Telangana,Warangal,Premium,5.63E+11,2.04,1.8,Facebook,Free,Delivered,25-09-2023,3/10/2023,,UPI,557582,1200.79,Paid,60,2023,September,0
LAU74,MW367,390467461,36,Male,Tata Sampann Moong Dal (Pesara Pappu),1226.22,846.09,Branded,Telangana,Nizamabad,Premium Plus,3.73E+11,3.47,2.6,Other,Free,Cancelled,14-10-2021,23-10-2021,5/11/2021,Cancelled,833216,Cancelled,Cancelled,63,2021,October,Cancelled
VNX95,UU854,853723839,56,Female,Nutri Delite Breakfast Cereal,319.5,217.26,Local,Gujarat,Vadodara,Freepass,7.40E+11,1.42,3.4,Friends,Free,Delivered,18-06-2023,27-06-2023,,Credit,562107,217.26,Paid,56,2023,June,0
NSX19,IV640,824263131,43,Female,Tata Tea Chakra Gold Premium Tea,864.84,717.82,Imported,Gujarat,Surat,Premium,7.77E+11,4.91,3.5,Other,Free,Delivered,25-08-2023,1/9/2023,,Credit,894301,717.82,Paid,52,2023,August,0
GJK96,GP192,550773637,30,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,1169.85,643.42,Imported,Gujarat,Rajkot,Premium,2.03E+11,12.96,1.7,Instagram,Free,Delivered,9/5/2021,16-05-2021,,Debit,270691,643.42,Paid,64,2021,May,0
CIP95,MM038,601398849,59,Male,Parle Nutricrunch Digestive Cookies,1114.04,958.07,Local,Andhra Pradesh,Anantapur,Freepass,4.00E+11,3.28,1.4,Friends,Free,Shipped,25-03-2022,4/4/2022,,Debit,702851,958.07,Paid,84,2022,March,0
ZPN20,JU311,336588892,18,Female,Tenali Double Horse Chana Dal,562,472.08,Branded,Telangana,Mahbubnagar,Freepass,8.97E+11,1.71,2.7,Other,Free,Delivered,22-10-2023,30-10-2023,,Credit,282544,472.08,Pending,31,2023,October,0
GMV52,NK819,926332607,30,Male,Nutri Delite Breakfast Cereal,222.9,209.53,Local,Gujarat,Ahmedabad,Premium,1.20E+11,5.66,3.5,Facebook,Free,Delivered,5/4/2023,12/4/2023,,Debit,852907,209.53,Paid,14,2023,April,0
QRH34,MM011,539322931,33,Male,Cavin's Chocolate Milkshake,893.54,589.74,Local,Telangana,Warangal,Premium,13179917379,2.65,2.3,Friends,Free,Returned,10/8/2022,19-08-2022,,Debit,608293,Returned,Returned,12,2022,August,0
SFL48,ZZ596,807258869,66,Female,Premia Tur Dal Latur (Kandi Pappu),1574.22,1338.09,Branded,Gujarat,Bhavnagar,Premium Plus,9.54E+11,5.88,3.4,Facebook,Express plus,Returned,4/9/2023,9/9/2023,,UPI,973735,Returned,Returned,4,2023,September,50
JGL27,VQ922,550146267,65,Female,Tata Sampann Moong Dal (Pesara Pappu),1136.61,875.19,Branded,Maharashtra,Solapur,Premium,78664560138,22.2,2.8,TV,Free,Delivered,17-07-2023,27-07-2023,,Credit,424412,875.19,Paid,87,2023,July,0
ARN73,WG375,612012628,43,Male,Tata Tea Chakra Gold Premium Tea,208.67,158.59,Branded,Gujarat,Gandhinagar,Freepass,7.10E+11,10.88,1.6,Other,Free,Delivered,19-10-2021,28-10-2021,,Debit,164662,158.59,Paid,34,2021,October,0
QAG38,DM696,269410482,22,Female,VSR Channa Dal,1384.18,747.46,Branded,Telangana,Nizamabad,Premium,3.46E+11,4.52,2.4,Facebook,Free,Shipped,2/11/2021,11/11/2021,,Debit,720720,747.46,Paid,84,2021,November,0
HWM81,HS836,216761532,49,Female,Ariel Matic Front Load Liquid Detergent,1406.33,857.86,Local,Telangana,Adilabad,Premium Plus,7.21E+11,5.19,1.8,Instagram,Free,Cancelled,14-04-2021,23-04-2021,29-04-2021,Cancelled,823825,Cancelled,Cancelled,70,2021,April,Cancelled
NLZ95,MX523,583378279,47,Male,Parle Nutricrunch Digestive Cookies,1630.06,945.43,Imported,Maharashtra,Solapur,Freepass,3.11E+11,1.04,2.7,TV,Free,Returned,20-01-2021,28-01-2021,,Debit,803025,Returned,Returned,10,2021,January,0
BAX07,PH193,113582057,48,Male,Kellogg's Corn Flakes,1492.51,1074.61,Branded,Telangana,Warangal,Freepass,7.20E+11,14.43,2.1,Other,Free,Delivered,4/2/2022,11/2/2022,,Credit,390449,1074.61,Paid,98,2022,February,0
LOE19,HM089,59363072,40,Male,Cavin's Chocolate Milkshake,1732.99,935.81,Branded,Gujarat,Junagadh,Freepass,3.68E+11,11.01,2,Instagram,Free,Delivered,5/3/2023,14-03-2023,,Debit,48062,935.81,Paid,21,2023,March,0
SZX88,BE837,459765079,39,Male,Kellogg's Corn Flakes,34.61,19.73,Branded,Maharashtra,Aurangabad,Premium,2.87E+11,21.63,1.7,Instagram,Express plus,Delivered,3/6/2022,8/6/2022,,Debit,957999,94.73,Paid,63,2022,June,75
SET53,TH876,34139645,65,Female,Tata Sampann Moong Dal (Pesara Pappu),81.52,62.77,Local,Gujarat,Junagadh,Premium Plus,6.96E+11,2.38,4,TV,Express plus,Delivered,13-04-2022,18-04-2022,,Credit,12706,112.77,Paid,99,2022,April,50
